trackName;composer;milliseconds;bytes;unitPrice;albumTitle;artistName;genreName;mediaTypeName
Atrás Da Verd-E-Rosa Só Não Vai Quem Já Morreu;David Corrêa - Paulinho Carvalho - Carlos Sena - Bira do Ponto;307252;10364247;5.99;Prenda Minha;Caetano Veloso;Latin;MPEG audio file
Vida Boa;Fausto Nilo - Armandinho;281730;9411272;6.99;Prenda Minha;Caetano Veloso;Latin;MPEG audio file
Sozinho (Hitmakers Classic Mix);;436636;14462072;2.99;Sozinho Remix Ao Vivo;Caetano Veloso;Latin;MPEG audio file
Sozinho (Hitmakers Classic Radio Edit);;195004;6455134;5.99;Sozinho Remix Ao Vivo;Caetano Veloso;Latin;MPEG audio file
Sozinho (Caêdrum 'n' Bass);;328071;10975007;7.99;Sozinho Remix Ao Vivo;Caetano Veloso;Latin;MPEG audio file
Carolina;;163056;5375395;4.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Essa Moça Ta Diferente;;167235;5568574;3.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Vai Passar;;369763;12359161;1.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Samba De Orly;;162429;5431854;3.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Bye, Bye Brasil;;283402;9499590;6.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Atras Da Porta;;189675;6132843;1.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Tatuagem;;172120;5645703;4.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
O Que Será (À Flor Da Terra);;167288;5574848;3.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Morena De Angola;;186801;6373932;0.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Apesar De Você;;234501;7886937;1.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
A Banda;;132493;4349539;6.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Minha Historia;;182256;6029673;9.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Com Açúcar E Com Afeto;;175386;5846442;5.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Brejo Da Cruz;;214099;7270749;0.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Meu Caro Amigo;;260257;8778172;5.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Geni E O Zepelim;;317570;10342226;0.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Trocando Em Miúdos;;169717;5461468;4.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Vai Trabalhar Vagabundo;;139154;4693941;9.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Gota D'água;;153208;5074189;7.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Construção / Deus Lhe Pague;;383059;12675305;7.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Meia-Lua Inteira;;222093;7466288;9.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Voce e Linda;;242938;8050268;4.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Um Indio;;195944;6453213;2.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Podres Poderes;;259761;8622495;5.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Voce Nao Entende Nada - Cotidiano;;421982;13885612;7.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
O Estrangeiro;;374700;12472890;2.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Menino Do Rio;;147670;4862277;5.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Qualquer Coisa;;193410;6372433;2.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Sampa;;185051;6151831;1.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Queixa;;299676;9953962;7.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
O Leaozinho;;184398;6098150;0.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Fora Da Ordem;;354011;11746781;3.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Terra;;401319;13224055;4.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Alegria, Alegria;;169221;5497025;9.99;Minha Historia;Chico Buarque;Latin;MPEG audio file
Mateus Enter;Chico Science;33149;1103013;3.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
O Cidadão Do Mundo;Chico Science;200933;6724966;1.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Etnia;Chico Science;152555;5061413;1.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Quilombo Groove [Instrumental];Chico Science;151823;5042447;7.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Macô;Chico Science;249600;8253934;8.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Um Passeio No Mundo Livre;Chico Science;240091;7984291;6.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Samba Do Lado;Chico Science;227317;7541688;3.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Maracatu Atômico;Chico Science;284264;9670057;0.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
O Encontro De Isaac Asimov Com Santos Dumont No Céu;Chico Science;99108;3240816;2.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Corpo De Lama;Chico Science;232672;7714954;2.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Sobremesa;Chico Science;240091;7960868;8.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Manguetown;Chico Science;194560;6475159;2.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Um Satélite Na Cabeça;Chico Science;126615;4272821;3.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Baião Ambiental [Instrumental];Chico Science;152659;5198539;1.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Sangue De Bairro;Chico Science;132231;4415557;9.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Enquanto O Mundo Explode;Chico Science;88764;2968650;6.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Interlude Zumbi;Chico Science;71627;2408550;1.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Criança De Domingo;Chico Science;208222;6984813;1.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Amor De Muito;Chico Science;175333;5881293;1.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Samidarish [Instrumental];Chico Science;272431;8911641;3.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Maracatu Atômico [Atomic Version];Chico Science;273084;9019677;9.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Maracatu Atômico [Ragga Mix];Chico Science;210155;6986421;5.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Maracatu Atômico [Trip Hop];Chico Science;221492;7380787;4.99;Afrociberdelia;Chico Science & Nação Zumbi;Latin;MPEG audio file
Banditismo Por Uma Questa;;307095;10251097;4.99;Da Lama Ao Caos;Chico Science & Nação Zumbi;Latin;MPEG audio file
Banditismo Por Uma Questa;;243644;8147224;8.99;Da Lama Ao Caos;Chico Science & Nação Zumbi;Latin;MPEG audio file
Rios Pontes & Overdrives;;286720;9659152;5.99;Da Lama Ao Caos;Chico Science & Nação Zumbi;Latin;MPEG audio file
Cidade;;216346;7241817;9.99;Da Lama Ao Caos;Chico Science & Nação Zumbi;Latin;MPEG audio file
Praiera;;183640;6172781;4.99;Da Lama Ao Caos;Chico Science & Nação Zumbi;Latin;MPEG audio file
Samba Makossa;;271856;9095410;0.99;Da Lama Ao Caos;Chico Science & Nação Zumbi;Latin;MPEG audio file
Da Lama Ao Caos;;251559;8378065;3.99;Da Lama Ao Caos;Chico Science & Nação Zumbi;Latin;MPEG audio file
Maracatu De Tiro Certeiro;;88868;2901397;9.99;Da Lama Ao Caos;Chico Science & Nação Zumbi;Latin;MPEG audio file
Salustiano Song;;215405;7183969;2.99;Da Lama Ao Caos;Chico Science & Nação Zumbi;Latin;MPEG audio file
Antene Se;;248372;8253618;5.99;Da Lama Ao Caos;Chico Science & Nação Zumbi;Latin;MPEG audio file
Risoflora;;105586;3536938;1.99;Da Lama Ao Caos;Chico Science & Nação Zumbi;Latin;MPEG audio file
Lixo Do Mangue;;193253;6534200;9.99;Da Lama Ao Caos;Chico Science & Nação Zumbi;Latin;MPEG audio file
Computadores Fazem Arte;;404323;13702771;9.99;Da Lama Ao Caos;Chico Science & Nação Zumbi;Latin;MPEG audio file
Girassol;Bino Farias/Da Gama/Lazão/Pedro Luis/Toni Garrido;249808;8327676;0.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
A Sombra Da Maldade;Da Gama/Toni Garrido;230922;7697230;4.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
Johnny B. Goode;Chuck Berry;254615;8505985;2.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
Soldado Da Paz;Herbert Vianna;194220;6455080;1.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
Firmamento;Bino Farias/Da Gama/Henry Lawes/Lazão/Toni Garrido/Winston Foser-Vers;222145;7402658;4.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
Extra;Gilberto Gil;304352;10078050;0.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
O Erê;Bernardo Vilhena/Bino Farias/Da Gama/Lazão/Toni Garrido;236382;7866924;7.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
Podes Crer;Bino Farias/Da Gama/Lazão/Toni Garrido;232280;7747747;4.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
A Estrada;Bino Farias/Da Gama/Lazão/Toni Garrido;248842;8275673;8.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
Berlim;Da Gama/Toni Garrido;207542;6920424;8.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
Já Foi;Bino Farias/Da Gama/Lazão/Toni Garrido;221544;7388466;7.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
Onde Você Mora?;Marisa Monte/Nando Reis;256026;8502588;6.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
Pensamento;Bino Farias/Da Gamma/Lazão/Rás Bernard;173008;5748424;3.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
Conciliação;Da Gama/Lazão/Rás Bernardo;257619;8552474;1.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
Realidade Virtual;Bino Farias/Da Gama/Lazão/Toni Garrido;195239;6503533;5.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
Mensagem;Bino Farias/Da Gama/Lazão/Rás Bernardo;225332;7488852;3.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
A Cor Do Sol;Bernardo Vilhena/Da Gama/Lazão;231392;7663348;7.99;Acústico MTV [Live];Cidade Negra;Reggae;MPEG audio file
Onde Você Mora?;Marisa Monte/Nando Reis;298396;10056970;8.99;Cidade Negra - Hits;Cidade Negra;Reggae;MPEG audio file
O Erê;Bernardo Vilhena/Bino/Da Gama/Lazao/Toni Garrido;206942;6950332;6.99;Cidade Negra - Hits;Cidade Negra;Reggae;MPEG audio file
A Sombra Da Maldade;Da Gama/Toni Garrido;285231;9544383;6.99;Cidade Negra - Hits;Cidade Negra;Reggae;MPEG audio file
A Estrada;Da Gama/Lazao/Toni Garrido;282174;9344477;7.99;Cidade Negra - Hits;Cidade Negra;Reggae;MPEG audio file
Falar A Verdade;Bino/Da Gama/Ras Bernardo;244950;8189093;0.99;Cidade Negra - Hits;Cidade Negra;Reggae;MPEG audio file
Firmamento;Harry Lawes/Winston Foster-Vers;225488;7507866;2.99;Cidade Negra - Hits;Cidade Negra;Reggae;MPEG audio file
Pensamento;Bino/Da Gama/Ras Bernardo;192391;6399761;0.99;Cidade Negra - Hits;Cidade Negra;Reggae;MPEG audio file
Realidade Virtual;Bino/Da Gamma/Lazao/Toni Garrido;240300;8069934;3.99;Cidade Negra - Hits;Cidade Negra;Reggae;MPEG audio file
Doutor;Bino/Da Gama/Toni Garrido;178155;5950952;1.99;Cidade Negra - Hits;Cidade Negra;Reggae;MPEG audio file
Na Frente Da TV;Bino/Da Gama/Lazao/Ras Bernardo;289750;9633659;8.99;Cidade Negra - Hits;Cidade Negra;Reggae;MPEG audio file
Downtown;Cidade Negra;239725;8024386;9.99;Cidade Negra - Hits;Cidade Negra;Reggae;MPEG audio file
Sábado A Noite;Lulu Santos;267363;8895073;9.99;Cidade Negra - Hits;Cidade Negra;Reggae;MPEG audio file
A Cor Do Sol;Bernardo Vilhena/Da Gama/Lazao;273031;9142937;4.99;Cidade Negra - Hits;Cidade Negra;Reggae;MPEG audio file
Eu Também Quero Beijar;Fausto Nilo/Moraes Moreira/Pepeu Gomes;211147;7029400;8.99;Cidade Negra - Hits;Cidade Negra;Reggae;MPEG audio file
Noite Do Prazer;;311353;10309980;2.99;Na Pista;Cláudio Zoli;Latin;MPEG audio file
À Francesa;;244532;8150846;8.99;Na Pista;Cláudio Zoli;Latin;MPEG audio file
Cada Um Cada Um (A Namoradeira);;253492;8441034;1.99;Na Pista;Cláudio Zoli;Latin;MPEG audio file
Linha Do Equador;;244715;8123466;1.99;Na Pista;Cláudio Zoli;Latin;MPEG audio file
Amor Demais;;254040;8420093;6.99;Na Pista;Cláudio Zoli;Latin;MPEG audio file
Férias;;264202;8731945;3.99;Na Pista;Cláudio Zoli;Latin;MPEG audio file
Gostava Tanto De Você;;230452;7685326;5.99;Na Pista;Cláudio Zoli;Latin;MPEG audio file
Flor Do Futuro;;275748;9205941;0.99;Na Pista;Cláudio Zoli;Latin;MPEG audio file
Felicidade Urgente;;266605;8873358;6.99;Na Pista;Cláudio Zoli;Latin;MPEG audio file
Livre Pra Viver;;214595;7111596;0.99;Na Pista;Cláudio Zoli;Latin;MPEG audio file
Dig-Dig, Lambe-Lambe (Ao Vivo);Cassiano Costa/Cintia Maviane/J.F./Lucas Costa;205479;6892516;6.99;Axé Bahia 2001;Various Artists;Pop;MPEG audio file
Pererê;Augusto Conceição/Chiclete Com Banana;198661;6643207;5.99;Axé Bahia 2001;Various Artists;Pop;MPEG audio file
TriboTchan;Cal Adan/Paulo Levi;194194;6507950;3.99;Axé Bahia 2001;Various Artists;Pop;MPEG audio file
Tapa Aqui, Descobre Ali;Paulo Levi/W. Rangel;188630;6327391;2.99;Axé Bahia 2001;Various Artists;Pop;MPEG audio file
Daniela;Jorge Cardoso/Pierre Onasis;230791;7748006;5.99;Axé Bahia 2001;Various Artists;Pop;MPEG audio file
Bate Lata;Fábio Nolasco/Gal Sales/Ivan Brasil;206733;7034985;4.99;Axé Bahia 2001;Various Artists;Pop;MPEG audio file
Garotas do Brasil;Garay | Ricardo Engels/Luca Predabom/Ludwig | Carlos Henrique/Maurício Vieira;210155;6973625;0.99;Axé Bahia 2001;Various Artists;Pop;MPEG audio file
Levada do Amor (Ailoviu);Luiz Wanderley/Paulo Levi;190093;6457752;7.99;Axé Bahia 2001;Various Artists;Pop;MPEG audio file
Lavadeira;Do Vale | Valverde/Gal Oliveira/Luciano Pinto;214256;7254147;6.99;Axé Bahia 2001;Various Artists;Pop;MPEG audio file
Reboladeira;Cal Adan/Ferrugem/Julinho Carioca/Tríona Ní Dhomhnaill;210599;7027525;5.99;Axé Bahia 2001;Various Artists;Pop;MPEG audio file
É que Nessa Encarnação Eu Nasci Manga;Lucina/Luli;196519;6568081;5.99;Axé Bahia 2001;Various Artists;Pop;MPEG audio file
Reggae Tchan;Cal Adan/Del Rey | Tension/Edu Casanova;206654;6931328;3.99;Axé Bahia 2001;Various Artists;Pop;MPEG audio file
My Love;Jauperi/Zeu Góes;203493;6772813;7.99;Axé Bahia 2001;Various Artists;Pop;MPEG audio file
Latinha de Cerveja;Adriano Bernandes/Edmar Neves;166687;5532564;5.99;Axé Bahia 2001;Various Artists;Pop;MPEG audio file
You Shook Me;J B Lenoir/Willie Dixon;315951;10249958;5.99;BBC Sessions [Disc 1] [Live];Led Zeppelin;Rock;MPEG audio file
I Can't Quit You Baby;Willie Dixon;263836;8581414;0.99;BBC Sessions [Disc 1] [Live];Led Zeppelin;Rock;MPEG audio file
Communication Breakdown;Jimmy Page/John Bonham/John Paul Jones;192653;6287257;0.99;BBC Sessions [Disc 1] [Live];Led Zeppelin;Rock;MPEG audio file
Dazed and Confused;Jimmy Page;401920;13035765;6.99;BBC Sessions [Disc 1] [Live];Led Zeppelin;Rock;MPEG audio file
The Girl I Love She Got Long Black Wavy Hair;Jimmy Page/John Bonham/John Estes/John Paul Jones/Robert Plant;183327;5995686;8.99;BBC Sessions [Disc 1] [Live];Led Zeppelin;Rock;MPEG audio file
What is and Should Never Be;Jimmy Page/Robert Plant;260675;8497116;7.99;BBC Sessions [Disc 1] [Live];Led Zeppelin;Rock;MPEG audio file
Communication Breakdown(2);Jimmy Page/John Bonham/John Paul Jones;161149;5261022;1.99;BBC Sessions [Disc 1] [Live];Led Zeppelin;Rock;MPEG audio file
Travelling Riverside Blues;Jimmy Page/Robert Johnson/Robert Plant;312032;10232581;1.99;BBC Sessions [Disc 1] [Live];Led Zeppelin;Rock;MPEG audio file
Whole Lotta Love;Jimmy Page/John Bonham/John Paul Jones/Robert Plant/Willie Dixon;373394;12258175;5.99;BBC Sessions [Disc 1] [Live];Led Zeppelin;Rock;MPEG audio file
Somethin' Else;Bob Cochran/Sharon Sheeley;127869;4165650;5.99;BBC Sessions [Disc 1] [Live];Led Zeppelin;Rock;MPEG audio file
Communication Breakdown(3);Jimmy Page/John Bonham/John Paul Jones;185260;6041133;8.99;BBC Sessions [Disc 1] [Live];Led Zeppelin;Rock;MPEG audio file
I Can't Quit You Baby(2);Willie Dixon;380551;12377615;8.99;BBC Sessions [Disc 1] [Live];Led Zeppelin;Rock;MPEG audio file
You Shook Me(2);J B Lenoir/Willie Dixon;619467;20138673;3.99;BBC Sessions [Disc 1] [Live];Led Zeppelin;Rock;MPEG audio file
How Many More Times;Chester Burnett/Jimmy Page/John Bonham/John Paul Jones/Robert Plant;711836;23092953;7.99;BBC Sessions [Disc 1] [Live];Led Zeppelin;Rock;MPEG audio file
Debra Kadabra;Frank Zappa;234553;7649679;5.99;Bongo Fury;Frank Zappa & Captain Beefheart;Rock;MPEG audio file
Carolina Hard-Core Ecstasy;Frank Zappa;359680;11731061;8.99;Bongo Fury;Frank Zappa & Captain Beefheart;Rock;MPEG audio file
Sam With The Showing Scalp Flat Top;Don Van Vliet;171284;5572993;1.99;Bongo Fury;Frank Zappa & Captain Beefheart;Rock;MPEG audio file
Poofter's Froth Wyoming Plans Ahead;Frank Zappa;183902;6007019;5.99;Bongo Fury;Frank Zappa & Captain Beefheart;Rock;MPEG audio file
200 Years Old;Frank Zappa;272561;8912465;8.99;Bongo Fury;Frank Zappa & Captain Beefheart;Rock;MPEG audio file
Cucamonga;Frank Zappa;144483;4728586;3.99;Bongo Fury;Frank Zappa & Captain Beefheart;Rock;MPEG audio file
Advance Romance;Frank Zappa;677694;22080051;3.99;Bongo Fury;Frank Zappa & Captain Beefheart;Rock;MPEG audio file
Man With The Woman Head;Don Van Vliet;88894;2922044;6.99;Bongo Fury;Frank Zappa & Captain Beefheart;Rock;MPEG audio file
Muffin Man;Frank Zappa;332878;10891682;1.99;Bongo Fury;Frank Zappa & Captain Beefheart;Rock;MPEG audio file
Vai-Vai 2001;;276349;9402241;1.99;Carnaval 2001;Various Artists;Soundtrack;MPEG audio file
X-9 2001;;273920;9310370;7.99;Carnaval 2001;Various Artists;Soundtrack;MPEG audio file
Gavioes 2001;;282723;9616640;5.99;Carnaval 2001;Various Artists;Soundtrack;MPEG audio file
Nene 2001;;284969;9694508;1.99;Carnaval 2001;Various Artists;Soundtrack;MPEG audio file
Rosas De Ouro 2001;;284342;9721084;1.99;Carnaval 2001;Various Artists;Soundtrack;MPEG audio file
Mocidade Alegre 2001;;282488;9599937;0.99;Carnaval 2001;Various Artists;Soundtrack;MPEG audio file
Camisa Verde 2001;;283454;9633755;9.99;Carnaval 2001;Various Artists;Soundtrack;MPEG audio file
Leandro De Itaquera 2001;;274808;9451845;9.99;Carnaval 2001;Various Artists;Soundtrack;MPEG audio file
Tucuruvi 2001;;287921;9883335;7.99;Carnaval 2001;Various Artists;Soundtrack;MPEG audio file
Aguia De Ouro 2001;;284160;9698729;3.99;Carnaval 2001;Various Artists;Soundtrack;MPEG audio file
Ipiranga 2001;;248293;8522591;2.99;Carnaval 2001;Various Artists;Soundtrack;MPEG audio file
Morro Da Casa Verde 2001;;284708;9718778;2.99;Carnaval 2001;Various Artists;Soundtrack;MPEG audio file
Perola Negra 2001;;281626;9619196;2.99;Carnaval 2001;Various Artists;Soundtrack;MPEG audio file
Sao Lucas 2001;;296254;10020122;0.99;Carnaval 2001;Various Artists;Soundtrack;MPEG audio file
Guanabara;Marcos Valle;247614;8499591;9.99;Chill: Brazil (Disc 1);Marcos Valle;Latin;MPEG audio file
Mas Que Nada;Jorge Ben;248398;8255254;1.99;Chill: Brazil (Disc 1);Marcos Valle;Latin;MPEG audio file
Vôo Sobre o Horizonte;J.r.Bertami/Parana;225097;7528825;2.99;Chill: Brazil (Disc 1);Marcos Valle;Latin;MPEG audio file
A Paz;Donato/Gilberto Gil;263183;8619173;5.99;Chill: Brazil (Disc 1);Marcos Valle;Latin;MPEG audio file
Wave (Vou te Contar);Antonio Carlos Jobim;271647;9057557;8.99;Chill: Brazil (Disc 1);Marcos Valle;Latin;MPEG audio file
Água de Beber;Antonio Carlos Jobim/Vinicius de Moraes;146677;4866476;2.99;Chill: Brazil (Disc 1);Marcos Valle;Latin;MPEG audio file
Samba da Bençaco;Baden Powell/Vinicius de Moraes;282200;9440676;7.99;Chill: Brazil (Disc 1);Marcos Valle;Latin;MPEG audio file
Pode Parar;Jorge Vercilo/Jota Maranhao;179408;6046678;8.99;Chill: Brazil (Disc 1);Marcos Valle;Latin;MPEG audio file
Menino do Rio;Caetano Veloso;262713;8737489;1.99;Chill: Brazil (Disc 1);Marcos Valle;Latin;MPEG audio file
Ando Meio Desligado;Caetano Veloso;195813;6547648;4.99;Chill: Brazil (Disc 1);Marcos Valle;Latin;MPEG audio file
Mistério da Raça;Luiz Melodia/Ricardo Augusto;184320;6191752;2.99;Chill: Brazil (Disc 1);Marcos Valle;Latin;MPEG audio file
All Star;Nando Reis;176326;5891697;6.99;Chill: Brazil (Disc 1);Marcos Valle;Latin;MPEG audio file
